registration_date,traffic_type,id_partner,age_group,device,country_tier,registrations,users_acqusition_costs,revenue_7_days,logins_1_lt,logins_3_lt,logins_7_lt
2021-02-26,Google Search,2,35-55,iOS,Tier_3,1,0.0,0.0,1,0,0
2021-03-30,Google Search,2,35-55,Windows,Tier_3,1,0.0,0.0,0,0,0
2021-04-07,Google Search,2,35-55,Windows,Tier_3,2,0.0,0.0,1,1,0
2021-05-18,Google Search,2,35-55,iOS,Tier_1,36,640.0,2.99,6,2,1
2021-07-09,Google Search,2,55+,Other,Tier_2,1,0.0,0.0,0,0,0
2021-05-31,Google Search,2,55+,Other,Tier_1,2,0.0,0.0,1,0,0
2021-04-01,Google Search,2,55+,Windows,Tier_3,2,0.0,0.0,0,0,0
2021-08-25,Google Search,2,35-55,iOS,Tier_2,3,0.0,0.0,0,0,0
2021-04-01,Google Search,2,35-55,Android,Tier_1,63,11077.0,22.98,13,10,4
2021-06-10,Google Search,2,35-,Android,Tier_3,6,0.0,0.0,0,0,0
2021-09-24,Google Search,2,35-,MacOS,Tier_2,1,0.0,0.0,0,0,0
2021-01-08,Google Search,2,55+,iOS,Tier_1,32,1535.0,230.02,17,7,7
2021-01-04,Google Search,2,35-,Android,Tier_3,2,0.0,0.0,1,1,1
2021-06-30,Google Search,2,35-,Windows,Tier_3,1,0.0,0.0,0,0,0
2021-02-16,Google Search,2,35-55,MacOS,Tier_2,1,0.0,0.0,1,1,0
2021-08-05,Google Search,2,35-,Android,Tier_3,1,0.0,0.0,0,0,0
2021-04-05,Google Search,2,35-,Android,Tier_2,4,0.0,0.0,0,0,0
2021-11-03,Google Search,2,55+,Android,Tier_3,3,48.0,0.0,2,3,1
2021-05-09,Google Search,2,35-55,Android,Tier_1,64,1105.0,118.94,13,9,6
2021-03-13,Google Search,2,55+,iOS,Tier_2,2,0.0,0.0,1,0,0
2021-05-27,Google Search,2,35-,Windows,Tier_1,3,50.0,0.0,0,0,0
2021-01-28,Google Search,2,35-,iOS,Tier_3,1,0.0,0.0,0,0,0
2021-07-18,Google Search,2,35-,Android,Tier_3,6,0.0,0.0,1,2,1
2021-02-08,Google Search,2,35-55,Android,Tier_1,70,1540.0,365.94,24,12,6
2021-01-04,Google Search,2,35-,Other,Tier_1,2,0.0,0.0,0,1,0
2021-08-31,Google Search,2,35-55,Windows,Tier_3,1,0.0,0.0,0,1,0
2021-03-08,Google Search,2,35-55,Windows,Tier_1,19,500.0,2.99,3,2,2
2021-10-18,Google Search,2,55+,iOS,Tier_2,1,90.0,0.0,0,0,0
2021-02-07,Google Search,2,55+,Android,Tier_3,4,0.0,0.0,2,2,0
2021-08-18,Google Search,2,35-55,Other,Tier_2,1,0.0,0.0,0,0,0
2021-03-12,Google Search,2,35-55,iOS,Tier_3,1,0.0,0.0,0,0,0
2021-06-27,Google Search,2,55+,Android,Tier_1,55,2010.0,58.49,13,5,9
2021-03-08,Google Search,2,35-55,Android,Tier_3,22,0.0,0.0,10,2,2
2021-07-21,Google Search,2,35-55,Other,Tier_1,1,0.0,0.0,0,0,0
2021-01-24,Google Search,2,55+,iOS,Tier_2,1,0.0,0.0,0,0,0
2021-04-12,Google Search,2,35-55,Windows,Tier_1,15,0.0,0.0,5,2,0
2021-02-24,Google Search,2,35-55,Windows,Tier_2,1,0.0,0.0,1,0,0
2021-07-15,Google Search,2,35-,Other,Tier_1,5,0.0,0.0,1,1,1
2021-02-24,Google Search,2,55+,iOS,Tier_3,3,0.0,0.0,1,0,0
2021-03-28,Google Search,2,35-,Windows,Tier_1,9,225.0,25.97,4,2,1
2021-06-10,Google Search,2,55+,MacOS,Tier_2,1,0.0,0.0,0,0,0
2021-07-18,Google Search,2,55+,iOS,Tier_1,31,3400.0,694.25,8,4,6
2021-05-19,Google Search,2,55+,MacOS,Tier_1,1,0.0,0.0,0,0,0
2021-02-01,Google Search,2,35-55,Android,Tier_1,82,2190.0,158.96,14,8,4
2021-10-10,Google Search,2,35-55,Android,Tier_3,8,0.0,0.0,0,0,0
2021-05-04,Google Search,2,35-55,Other,Tier_3,1,0.0,0.0,0,0,0
2021-09-25,Google Search,2,55+,Windows,Tier_1,38,1222.0,0.0,4,2,5
2021-04-09,Google Search,2,35-,Android,Tier_2,4,0.0,0.0,1,0,0
2021-04-15,Google Search,2,35-55,MacOS,Tier_1,2,0.0,0.0,0,0,0
2021-04-13,Google Search,2,55+,Android,Tier_1,45,15.0,0.0,12,7,4
2021-04-13,Google Search,2,35-55,Windows,Tier_1,10,25.0,0.0,0,1,0
2021-11-05,Google Search,2,35-,Android,Tier_2,4,32.0,0.0,1,0,0
2021-05-07,Google Search,2,55+,Windows,Tier_2,1,0.0,0.0,1,1,0
2021-01-11,Google Search,2,35-,iOS,Tier_3,2,0.0,0.0,0,0,0
2021-01-29,Google Search,2,35-55,iOS,Tier_2,1,0.0,0.0,1,1,1
2021-07-22,Google Search,2,35-,iOS,Tier_3,4,0.0,0.0,0,0,0
2021-10-31,Google Search,2,35-55,Android,Tier_1,471,22340.0,92.05,82,47,22
2021-05-19,Google Search,2,55+,iOS,Tier_1,31,520.0,22.98,1,2,1
2021-05-08,Google Search,2,35-,Android,Tier_3,4,0.0,0.0,2,1,0
2021-10-15,Google Search,2,35-55,Android,Tier_1,521,22312.0,1571.9,99,57,31
2021-11-17,Google Search,2,35-,Android,Tier_1,76,472.0,154.99,5,4,2
2021-10-27,Google Search,2,35-55,iOS,Tier_1,164,11588.0,5.98,31,10,11
2021-02-26,Google Search,2,35-,Windows,Tier_1,14,148.0,0.0,0,0,0
2021-11-04,Google Search,2,55+,iOS,Tier_1,74,3714.0,278.99,8,4,1
2021-07-12,Google Search,2,35-55,MacOS,Tier_1,7,160.0,0.0,1,0,0
2021-03-02,Google Search,2,55+,Windows,Tier_1,49,594.0,172.93,7,5,4
2021-01-29,Google Search,2,35-55,Android,Tier_1,66,1280.0,238.88000000000002,15,12,9
2021-03-31,Google Search,2,55+,Android,Tier_1,33,30.0,0.0,6,5,2
2021-02-04,Google Search,2,35-55,Android,Tier_3,6,0.0,0.0,1,1,2
2021-09-05,Google Search,2,35-55,Android,Tier_3,3,140.0,0.0,1,0,0
2021-10-27,Google Search,2,35-,iOS,Tier_1,95,962.0,4.09,4,3,0
2021-02-21,Google Search,2,55+,MacOS,Tier_3,1,0.0,0.0,0,0,0
2021-03-06,Google Search,2,35-,Android,Tier_1,19,120.0,0.0,2,0,0
2021-05-17,Google Search,2,35-,Android,Tier_2,3,0.0,0.0,0,0,0
2021-01-27,Google Search,2,55+,MacOS,Tier_2,2,300.0,0.0,0,1,0
2021-10-29,Google Search,2,35-,Android,Tier_3,77,12.0,2.99,5,4,3
2021-09-10,Google Search,2,35-,iOS,Tier_3,2,16.0,0.0,1,0,0
2021-09-22,Google Search,2,55+,iOS,Tier_1,41,2738.0,222.98000000000002,7,4,4
2021-06-12,Google Search,2,55+,MacOS,Tier_1,6,500.0,0.0,3,5,0
2021-02-21,Google Search,2,35-55,Android,Tier_2,28,0.0,0.0,8,5,6
2021-10-31,Google Search,2,35-,Android,Tier_3,106,16.0,0.0,4,2,0
2021-02-14,Google Search,2,35-,Android,Tier_3,3,0.0,0.0,1,1,0
2021-11-16,Google Search,2,35-,Android,Tier_1,80,570.0,0.0,7,2,1
2021-06-19,Google Search,2,35-,Android,Tier_1,18,0.0,0.0,0,0,0
2021-07-03,Google Search,2,35-,Android,Tier_3,6,0.0,0.0,1,1,1
2021-07-11,Google Search,2,35-55,Windows,Tier_1,15,660.0,0.0,3,1,1
2021-05-14,Google Search,2,55+,Android,Tier_2,10,0.0,0.0,2,2,2
2021-10-03,Google Search,2,35-,Android,Tier_1,53,592.0,4.06,5,1,0
2021-06-04,Google Search,2,35-55,Windows,Tier_1,13,25.0,158.99,4,4,1
2021-02-25,Google Search,2,35-,Android,Tier_2,5,0.0,0.0,1,0,0
2021-07-28,Google Search,2,55+,MacOS,Tier_1,7,160.0,0.0,1,2,1
2021-08-20,Google Search,2,35-,MacOS,Tier_1,1,0.0,0.0,0,0,0
2021-11-05,Google Search,2,55+,MacOS,Tier_2,1,0.0,0.0,0,0,0
2021-01-28,Google Search,2,55+,MacOS,Tier_1,8,1000.0,2660.74,2,2,2
2021-01-15,Google Search,2,35-55,MacOS,Tier_1,10,0.0,0.0,0,0,0
2021-08-07,Google Search,2,35-,Windows,Tier_1,10,100.0,0.0,0,1,0
2021-06-17,Google Search,2,35-55,Android,Tier_3,6,40.0,0.0,1,1,1
2021-10-03,Google Search,2,35-55,Other,Tier_1,4,188.0,0.0,1,1,1
2021-06-02,Google Search,2,35-55,Android,Tier_2,10,300.0,0.0,5,5,1
2021-02-27,Google Search,2,35-,Windows,Tier_1,8,37.0,0.0,0,0,0
2021-09-01,Google Search,2,35-,MacOS,Tier_1,2,0.0,0.0,0,0,0
2021-02-20,Google Search,2,55+,Other,Tier_1,5,10.0,0.0,1,0,1
2021-04-18,Google Search,2,55+,Android,Tier_1,54,135.0,0.0,21,14,12
2021-03-25,Google Search,2,35-55,Windows,Tier_1,27,1100.0,215.94,6,2,0
2021-02-12,Google Search,2,35-55,Android,Tier_2,15,0.0,0.0,3,2,0
2021-09-30,Google Search,2,35-,MacOS,Tier_1,2,24.0,0.0,0,0,0
2021-11-09,Google Search,2,35-55,Android,Tier_3,7,100.0,0.0,2,1,0
2021-05-22,Google Search,2,35-,iOS,Tier_3,1,0.0,0.0,0,0,0
2021-11-04,Google Search,2,55+,Other,Tier_2,1,100.0,0.0,0,0,0
2021-04-11,Google Search,2,35-,Windows,Tier_1,3,25.0,0.0,0,0,0
2021-04-13,Google Search,2,35-,iOS,Tier_1,7,0.0,0.0,0,0,0
2021-02-07,Google Search,2,55+,Windows,Tier_3,3,0.0,0.0,1,0,0
2021-01-11,Google Search,2,55+,Other,Tier_1,4,500.0,422.93,3,2,0
2021-03-28,Google Search,2,35-55,MacOS,Tier_2,2,0.0,0.0,0,0,0
2021-02-22,Google Search,2,35-55,Android,Tier_2,16,0.0,0.0,5,3,2
2021-07-15,Google Search,2,55+,Windows,Tier_2,3,0.0,0.0,0,0,0
2021-01-31,Google Search,2,55+,Windows,Tier_2,5,0.0,0.0,2,2,1
2021-09-14,Google Search,2,55+,iOS,Tier_1,73,4546.0,615.97,9,8,4
2021-08-15,Google Search,2,35-,iOS,Tier_1,30,200.0,0.0,1,1,0
2021-04-24,Google Search,2,35-55,Windows,Tier_2,3,0.0,0.0,1,1,0
2021-06-10,Google Search,2,55+,Windows,Tier_3,1,0.0,0.0,1,0,0
2021-05-20,Google Search,2,55+,Android,Tier_3,3,0.0,0.0,1,1,0
2021-01-20,Google Search,2,55+,Windows,Tier_3,2,0.0,0.0,2,0,0
2021-10-22,Google Search,2,35-,MacOS,Tier_3,1,0.0,0.0,0,0,0
2021-04-06,Google Search,2,55+,Android,Tier_3,6,0.0,0.0,2,1,2
2021-02-09,Google Search,2,35-55,Windows,Tier_2,5,0.0,0.0,3,2,1
2021-03-25,Google Search,2,55+,Android,Tier_3,3,0.0,0.0,2,0,2
2021-04-12,Google Search,2,55+,Android,Tier_3,4,0.0,0.0,3,2,1
2021-07-20,Google Search,2,55+,Android,Tier_2,3,0.0,0.0,1,0,0
2021-03-20,Google Search,2,35-55,Windows,Tier_2,4,0.0,0.0,0,0,0
2021-08-06,Google Search,2,35-,Android,Tier_3,2,0.0,0.0,0,0,0
2021-09-01,Google Search,2,55+,MacOS,Tier_1,8,1240.0,0.0,3,0,0
2021-04-09,Google Search,2,55+,Windows,Tier_2,1,0.0,0.0,0,0,0
2021-11-04,Google Search,2,35-55,MacOS,Tier_1,4,176.0,0.0,2,1,0
2021-08-01,Google Search,2,35-55,Windows,Tier_1,8,130.0,0.0,2,1,0
2021-01-31,Google Search,2,35-55,Windows,Tier_1,16,0.0,0.0,2,3,1
2021-05-11,Google Search,2,35-,Other,Tier_1,2,0.0,0.0,0,0,0
2021-09-12,Google Search,2,55+,Windows,Tier_1,25,1880.0,1278.1000000000001,8,6,4
2021-03-24,Google Search,2,35-55,MacOS,Tier_1,8,0.0,0.0,0,0,0
2021-11-14,Google Search,2,35-,Other,Tier_1,4,24.0,0.0,0,1,0
2021-01-09,Google Search,2,35-,iOS,Tier_3,1,0.0,0.0,0,0,0
2021-09-02,Google Search,2,55+,Android,Tier_3,1,70.0,0.0,0,0,0
2021-10-26,Google Search,2,55+,MacOS,Tier_1,18,1000.0,21.99,4,2,1
2021-05-20,Google Search,2,35-,iOS,Tier_3,2,0.0,0.0,0,0,0
2021-09-21,Google Search,2,35-,Windows,Tier_2,1,12.0,0.0,0,0,0
2021-07-30,Google Search,2,55+,Android,Tier_2,1,0.0,0.0,0,0,0
2021-06-21,Google Search,2,55+,MacOS,Tier_3,1,0.0,0.0,1,1,1
2021-01-25,Google Search,2,35-,Other,Tier_1,4,0.0,0.0,1,0,0
2021-07-04,Google Search,2,55+,Windows,Tier_3,1,0.0,0.0,0,0,0
2021-08-23,Google Search,2,35-,Windows,Tier_3,4,0.0,0.0,1,0,0
2021-07-18,Google Search,2,35-55,iOS,Tier_3,2,40.0,0.0,0,0,0
2021-06-24,Google Search,2,35-55,Android,Tier_1,75,280.0,0.0,14,9,2
2021-05-02,Google Search,2,35-55,Windows,Tier_1,18,1050.0,680.87,3,3,1
2021-02-14,Google Search,2,35-55,Windows,Tier_2,4,0.0,0.0,1,1,0
2021-07-13,Google Search,2,35-,Android,Tier_3,6,0.0,0.0,0,0,0
2021-04-08,Google Search,2,35-,MacOS,Tier_3,1,0.0,0.0,0,0,0
2021-10-18,Google Search,2,55+,iOS,Tier_1,67,3168.0,222.98000000000002,15,9,7
2021-01-10,Google Search,2,55+,iOS,Tier_3,1,0.0,0.0,0,0,0
2021-01-25,Google Search,2,35-,Windows,Tier_3,2,0.0,0.0,0,0,0
2021-05-24,Google Search,2,55+,iOS,Tier_3,1,0.0,0.0,0,0,0
2021-08-30,Google Search,2,35-55,MacOS,Tier_1,3,160.0,0.0,0,0,0
2021-04-14,Google Search,2,35-,iOS,Tier_2,2,0.0,0.0,0,0,0
2021-01-19,Google Search,2,35-,Other,Tier_1,3,4.0,0.0,1,0,0
2021-05-10,Google Search,2,55+,MacOS,Tier_3,1,0.0,0.0,0,0,0
2021-09-01,Google Search,2,35-55,Windows,Tier_1,13,530.0,0.0,3,1,0
2021-09-09,Google Search,2,55+,iOS,Tier_1,62,3556.0,184.98000000000002,6,5,3
2021-03-21,Google Search,2,55+,Android,Tier_2,9,0.0,0.0,4,2,1
2021-09-03,Google Search,2,35-,Windows,Tier_1,4,0.0,0.0,0,0,0
2021-07-03,Google Search,2,55+,MacOS,Tier_2,1,0.0,0.0,0,0,0
2021-09-08,Google Search,2,55+,MacOS,Tier_1,9,444.0,0.0,2,2,0
2021-05-18,Google Search,2,35-55,Android,Tier_3,2,0.0,0.0,0,0,0
2021-10-25,Google Search,2,35-55,iOS,Tier_1,152,8722.0,86.97,31,13,5
2021-07-11,Google Search,2,55+,Windows,Tier_1,35,1580.0,2.99,7,7,5
2021-03-27,Google Search,2,35-,Windows,Tier_3,2,0.0,0.0,0,0,0
2021-04-19,Google Search,2,55+,MacOS,Tier_1,4,500.0,187.96,2,1,1
2021-01-09,Google Search,2,35-,MacOS,Tier_3,1,0.0,0.0,0,0,0
2021-11-05,Google Search,2,35-,MacOS,Tier_3,1,16.0,0.0,0,0,0
2021-01-07,Google Search,2,35-,Windows,Tier_1,9,200.0,22.98,2,1,0
2021-07-16,Google Search,2,55+,Other,Tier_2,1,0.0,0.0,0,0,0
2021-10-30,Google Search,2,35-55,iOS,Tier_1,151,8840.0,263.97,27,15,10
2021-03-10,Google Search,2,35-55,MacOS,Tier_1,5,0.0,0.0,0,0,1
2021-11-13,Google Search,2,35-55,Windows,Tier_3,1,100.0,0.0,0,0,0
2021-07-25,Google Search,2,55+,MacOS,Tier_2,1,0.0,0.0,0,0,0
2021-06-03,Google Search,2,35-55,Windows,Tier_1,14,0.0,0.0,4,2,1
2021-10-28,Google Search,2,55+,iOS,Tier_3,1,68.0,0.0,0,0,0
2021-02-15,Google Search,2,35-,Windows,Tier_2,2,200.0,3.63,0,0,0
2021-02-02,Google Search,2,35-,Other,Tier_1,4,0.0,0.0,0,0,0
2021-05-04,Google Search,2,35-,MacOS,Tier_1,1,0.0,0.0,0,0,0
2021-05-18,Google Search,2,55+,MacOS,Tier_1,2,0.0,0.0,0,0,0
2021-07-22,Google Search,2,55+,Windows,Tier_2,1,0.0,0.0,1,0,0
2021-09-03,Google Search,2,35-55,Android,Tier_2,7,690.0,238.72,4,3,1
2021-01-25,Google Search,2,55+,MacOS,Tier_1,5,500.0,2.99,3,2,0
2021-02-23,Google Search,2,35-55,Windows,Tier_3,3,0.0,0.0,0,0,0
2021-08-14,Google Search,2,35-55,Other,Tier_1,3,800.0,21.99,2,2,1
2021-10-11,Google Search,2,55+,Windows,Tier_2,2,600.0,252.15,1,1,1
2021-06-21,Google Search,2,55+,MacOS,Tier_1,15,0.0,0.0,1,2,1
2021-05-19,Google Search,2,35-,iOS,Tier_1,23,120.0,0.0,1,1,0
2021-10-01,Google Search,2,55+,iOS,Tier_3,1,80.0,0.0,1,1,1
2021-08-02,Google Search,2,35-55,Windows,Tier_2,1,0.0,0.0,0,0,0
2021-07-23,Google Search,2,35-55,Windows,Tier_1,7,130.0,0.0,1,2,0
2021-11-09,Google Search,2,35-,iOS,Tier_2,3,14.0,0.0,0,0,0
2021-04-27,Google Search,2,35-55,iOS,Tier_3,2,0.0,0.0,0,0,0
2021-02-17,Google Search,2,35-55,Other,Tier_1,2,0.0,0.0,1,1,1
2021-06-26,Google Search,2,35-55,Android,Tier_1,51,1640.0,272.53999999999996,13,11,7
2021-09-10,Google Search,2,35-,Android,Tier_3,3,0.0,0.0,0,0,0
2021-05-16,Google Search,2,55+,Windows,Tier_3,5,0.0,0.0,2,3,2
2021-03-07,Google Search,2,35-55,Windows,Tier_3,1,0.0,0.0,0,0,0
2021-04-27,Google Search,2,35-,Android,Tier_1,12,245.0,2.99,3,0,0
2021-08-03,Google Search,2,35-,iOS,Tier_1,36,960.0,40.99,1,1,0
2021-08-09,Google Search,2,35-55,Other,Tier_1,1,0.0,0.0,0,0,0
2021-07-09,Google Search,2,35-55,iOS,Tier_2,1,0.0,0.0,1,0,0
2021-02-21,Google Search,2,35-55,iOS,Tier_2,4,300.0,27.84,0,0,0
2021-09-26,Google Search,2,35-55,Android,Tier_3,11,430.0,0.0,2,1,1
2021-06-16,Google Search,2,35-,iOS,Tier_1,18,280.0,2.99,0,0,0
2021-10-02,Google Search,2,55+,MacOS,Tier_3,1,600.0,140.27,1,1,0
2021-07-21,Google Search,2,55+,Windows,Tier_1,20,2524.0,2.99,0,2,2
2021-08-17,Google Search,2,35-,Windows,Tier_1,13,150.0,0.0,0,0,0
2021-01-02,Google Search,2,55+,MacOS,Tier_2,2,0.0,0.0,0,0,0
2021-04-06,Google Search,2,55+,Android,Tier_1,47,960.0,2.99,10,8,4
2021-01-09,Google Search,2,35-55,Android,Tier_3,10,0.0,0.0,5,3,2
2021-09-27,Google Search,2,35-55,Android,Tier_1,132,5944.0,26.089999999999996,25,12,10
2021-08-17,Google Search,2,35-55,Windows,Tier_1,13,1314.0,83.04,2,1,1
2021-05-12,Google Search,2,55+,Other,Tier_1,4,500.0,0.0,1,2,1
2021-08-19,Google Search,2,35-55,iOS,Tier_1,30,1130.0,0.0,4,1,1
2021-04-20,Google Search,2,35-55,Android,Tier_1,64,620.0,5.98,15,6,1
2021-09-11,Google Search,2,55+,Android,Tier_1,55,3546.0,763.11,16,12,8
2021-05-23,Google Search,2,35-55,iOS,Tier_2,2,0.0,0.0,0,0,0
2021-01-05,Google Search,2,35-,MacOS,Tier_1,1,0.0,0.0,0,0,0
2021-04-22,Google Search,2,55+,Android,Tier_2,17,0.0,0.0,3,1,0
2021-04-28,Google Search,2,55+,Android,Tier_3,2,0.0,0.0,1,1,1
2021-08-04,Google Search,2,35-55,iOS,Tier_3,1,0.0,0.0,0,0,0
2021-02-01,Google Search,2,35-,Android,Tier_2,1,0.0,0.0,1,0,0
2021-01-30,Google Search,2,35-55,MacOS,Tier_2,1,0.0,0.0,1,0,0
2021-06-07,Google Search,2,35-55,MacOS,Tier_1,4,0.0,0.0,0,0,0
2021-03-09,Google Search,2,35-55,Windows,Tier_3,1,0.0,0.0,0,1,0
2021-07-02,Google Search,2,35-,iOS,Tier_3,1,0.0,0.0,0,0,0
2021-03-03,Google Search,2,35-,Windows,Tier_2,3,0.0,0.0,1,0,0
2021-05-17,Google Search,2,35-55,Android,Tier_2,7,0.0,0.0,2,2,0
2021-11-06,Google Search,2,55+,Android,Tier_3,1,0.0,0.0,0,0,0
2021-04-04,Google Search,2,35-55,Android,Tier_1,83,3885.0,2796.02,14,10,7
2021-02-23,Google Search,2,55+,Android,Tier_1,52,2140.0,48.95,10,10,4
2021-02-18,Google Search,2,35-55,Android,Tier_1,107,3240.0,249.09,18,16,9
2021-03-07,Google Search,2,35-55,Android,Tier_1,98,2945.0,183.26000000000005,21,18,8
2021-07-11,Google Search,2,35-55,iOS,Tier_1,42,1440.0,12.98,2,3,3
2021-01-14,Google Search,2,35-,iOS,Tier_1,23,280.0,0.0,1,1,0
2021-01-02,Google Search,2,35-,iOS,Tier_1,31,315.0,0.0,4,2,0
2021-07-31,Google Search,2,35-55,MacOS,Tier_1,1,80.0,0.0,0,0,0
2021-01-27,Google Search,2,35-55,Android,Tier_1,86,1174.01,110.94,24,14,9
2021-02-11,Google Search,2,35-,Windows,Tier_1,14,74.0,0.0,0,0,0
2021-11-03,Google Search,2,35-,iOS,Tier_1,60,560.0,0.0,2,0,1
2021-08-07,Google Search,2,35-,iOS,Tier_1,38,560.0,0.0,1,1,0
2021-09-14,Google Search,2,35-55,iOS,Tier_1,76,4036.0,485.35,16,11,8
2021-05-08,Google Search,2,35-55,Windows,Tier_2,3,0.0,0.0,1,1,1
2021-03-27,Google Search,2,35-,Android,Tier_1,26,490.0,118.94,6,3,2
2021-06-06,Google Search,2,35-55,MacOS,Tier_1,5,0.0,0.0,1,0,1
2021-08-04,Google Search,2,55+,iOS,Tier_1,29,1560.0,198.99,6,6,2
2021-08-08,Google Search,2,35-,Android,Tier_1,36,300.0,0.0,4,5,2
2021-02-20,Google Search,2,55+,Android,Tier_2,19,0.0,0.0,5,0,3
2021-04-13,Google Search,2,55+,Windows,Tier_1,13,500.0,4.11,2,2,1
2021-10-24,Google Search,2,35-,iOS,Tier_3,37,0.0,0.0,0,1,1
2021-03-29,Google Search,2,35-,iOS,Tier_2,4,0.0,0.0,0,0,0
2021-10-14,Google Search,2,35-,Android,Tier_3,11,0.0,0.0,0,0,0
2021-03-28,Google Search,2,55+,Android,Tier_2,7,0.0,0.0,0,1,1
2021-03-15,Google Search,2,55+,MacOS,Tier_3,1,0.0,0.0,0,0,0
2021-07-22,Google Search,2,55+,MacOS,Tier_1,8,400.0,0.0,1,0,0
2021-08-25,Google Search,2,35-55,Android,Tier_3,1,0.0,0.0,0,0,0
2021-08-18,Google Search,2,35-,Android,Tier_1,24,30.0,0.0,3,3,0
2021-09-18,Google Search,2,35-55,MacOS,Tier_1,3,246.0,0.0,3,1,1
2021-02-23,Google Search,2,35-55,Android,Tier_2,17,0.0,0.0,5,1,3
2021-03-20,Google Search,2,55+,Windows,Tier_3,1,0.0,0.0,1,0,0
2021-10-24,Google Search,2,55+,Other,Tier_1,10,492.0,0.0,2,1,1
2021-08-23,Google Search,2,35-55,Windows,Tier_1,15,2406.0,2.99,3,1,2
2021-03-07,Google Search,2,55+,Windows,Tier_1,47,2086.0,7.15,8,4,2
2021-09-10,Google Search,2,35-,Windows,Tier_1,16,142.0,0.0,1,0,0
2021-09-23,Google Search,2,55+,MacOS,Tier_1,11,520.0,30.13,2,3,2
2021-11-09,Google Search,2,35-,Windows,Tier_3,22,16.0,2.99,0,0,0
2021-01-28,Google Search,2,35-,Windows,Tier_1,20,394.0,4.11,0,0,1
2021-11-15,Google Search,2,55+,iOS,Tier_2,3,0.0,0.0,0,0,0
2021-08-12,Google Search,2,55+,iOS,Tier_1,17,468.0,0.0,5,5,2
2021-04-25,Google Search,2,35-,iOS,Tier_3,1,0.0,0.0,0,0,0
2021-07-01,Google Search,2,55+,Windows,Tier_2,2,0.0,0.0,0,0,0
2021-07-04,Google Search,2,35-55,Android,Tier_2,6,0.0,0.0,0,0,0
2021-10-25,Google Search,2,35-,Windows,Tier_1,11,246.0,0.0,2,3,3
2021-09-13,Google Search,2,55+,Android,Tier_1,57,2638.0,2.99,8,8,4
2021-01-21,Google Search,2,35-55,iOS,Tier_1,28,1210.0,8.18,8,5,2
2021-08-11,Google Search,2,35-,Windows,Tier_2,2,0.0,0.0,0,0,0
2021-11-10,Google Search,2,55+,iOS,Tier_2,1,0.0,0.0,0,0,0
2021-06-28,Google Search,2,35-,Android,Tier_1,25,30.0,120.99,2,1,0
2021-09-05,Google Search,2,35-55,MacOS,Tier_1,11,388.0,0.0,1,1,2
2021-10-20,Google Search,2,35-55,MacOS,Tier_1,13,608.0,0.0,0,0,0
2021-09-09,Google Search,2,55+,MacOS,Tier_3,1,0.0,0.0,0,0,0
2021-08-27,Google Search,2,35-,MacOS,Tier_1,5,0.0,0.0,0,0,0
2021-09-10,Google Search,2,55+,Android,Tier_2,3,200.0,0.0,0,0,0
2021-04-17,Google Search,2,55+,MacOS,Tier_3,1,300.0,81.41,1,1,1
2021-04-03,Google Search,2,55+,Other,Tier_1,3,0.0,0.0,2,1,0
2021-07-27,Google Search,2,35-,Android,Tier_3,2,0.0,0.0,0,0,0
2021-03-20,Google Search,2,35-,iOS,Tier_1,22,320.0,320.91,3,1,1
2021-04-13,Google Search,2,35-55,Windows,Tier_3,1,0.0,0.0,0,0,0
2021-10-18,Google Search,2,35-55,MacOS,Tier_3,2,0.0,0.0,1,0,0
2021-09-14,Google Search,2,35-,iOS,Tier_1,50,1216.0,21.99,0,1,0
2021-10-19,Google Search,2,35-55,Windows,Tier_3,6,170.0,0.0,1,0,0
2021-10-24,Google Search,2,55+,MacOS,Tier_1,10,568.0,30.31,2,2,2
2021-06-06,Google Search,2,55+,Windows,Tier_2,1,0.0,0.0,0,0,0
2021-02-17,Google Search,2,55+,Android,Tier_3,4,500.0,0.0,0,0,0
2021-10-04,Google Search,2,35-55,iOS,Tier_1,66,2808.0,0.0,15,5,4
2021-04-16,Google Search,2,35-55,MacOS,Tier_1,2,0.0,0.0,0,0,0
2021-02-23,Google Search,2,35-,Windows,Tier_2,1,0.0,0.0,0,0,0
2021-06-15,Google Search,2,35-,iOS,Tier_1,15,500.0,2.99,3,0,0
2021-05-31,Google Search,2,35-55,Other,Tier_1,4,0.0,0.0,0,0,2
2021-03-06,Google Search,2,35-55,MacOS,Tier_2,1,0.0,0.0,0,0,0
2021-05-25,Google Search,2,35-55,Windows,Tier_1,1,500.0,0.0,1,0,1
2021-02-14,Google Search,2,35-55,MacOS,Tier_1,3,1000.0,260.94,2,1,0
2021-08-13,Google Search,2,55+,Other,Tier_1,4,160.0,0.0,0,0,0
2021-07-20,Google Search,2,35-55,Android,Tier_1,75,1300.0,0.0,18,12,7
2021-09-18,Google Search,2,55+,Other,Tier_1,10,640.0,0.0,1,1,1
2021-09-09,Google Search,2,55+,MacOS,Tier_2,1,0.0,0.0,0,0,0
2021-04-16,Google Search,2,55+,iOS,Tier_3,1,0.0,0.0,1,0,0
2021-03-11,Google Search,2,55+,Android,Tier_1,59,1095.0,0.0,20,12,6
2021-07-17,Google Search,2,55+,Windows,Tier_1,22,610.0,0.0,7,1,1
2021-06-10,Google Search,2,35-55,Windows,Tier_2,3,300.0,0.0,0,0,0
